districtName,5YearAge,year,districtCode,neighborhoodCode,neighborhoodName,count
Ciutat Vella,30-34,2015,1,3,la Barceloneta,340
Ciutat Vella,30-34,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",477
Eixample,30-34,2015,2,5,el Fort Pienc,347
Eixample,30-34,2015,2,6,la Sagrada Família,585
Eixample,30-34,2015,2,7,la Dreta de l'Eixample,470
Eixample,30-34,2015,2,8,l'Antiga Esquerra de l'Eixample,510
Eixample,30-34,2015,2,9,la Nova Esquerra de l'Eixample,604
Eixample,30-34,2015,2,10,Sant Antoni,428
Sants-Montjuïc,30-34,2015,3,11,el Poble Sec,542
Sants-Montjuïc,30-34,2015,3,12,la Marina del Prat Vermell,16
Sants-Montjuïc,30-34,2015,3,13,la Marina de Port,197
Sants-Montjuïc,30-34,2015,3,14,la Font de la Guatlla,119
Sants-Montjuïc,30-34,2015,3,15,Hostafrancs,229
Sants-Montjuïc,30-34,2015,3,16,la Bordeta,155
Sants-Montjuïc,30-34,2015,3,17,Sants - Badal,227
Sants-Montjuïc,30-34,2015,3,18,Sants,432
Les Corts,30-34,2015,4,19,les Corts,325
Les Corts,30-34,2015,4,20,la Maternitat i Sant Ramon,222
Les Corts,30-34,2015,4,21,Pedralbes,71
Sarrià-Sant Gervasi,30-34,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",29
Sarrià-Sant Gervasi,30-34,2015,5,23,Sarrià,115
Sarrià-Sant Gervasi,30-34,2015,5,24,les Tres Torres,65
Sarrià-Sant Gervasi,30-34,2015,5,25,Sant Gervasi - la Bonanova,155
Sarrià-Sant Gervasi,30-34,2015,5,26,Sant Gervasi - Galvany,325
Sarrià-Sant Gervasi,30-34,2015,5,27,el Putxet i el Farró,259
Gràcia,30-34,2015,6,28,Vallcarca i els Penitents,116
Gràcia,30-34,2015,6,29,el Coll,52
Gràcia,30-34,2015,6,30,la Salut,92
Gràcia,30-34,2015,6,31,la Vila de Gràcia,729
Gràcia,30-34,2015,6,32,el Camp d'en Grassot i Gràcia Nova,317
Horta-Guinardó,30-34,2015,7,33,el Baix Guinardó,216
Horta-Guinardó,30-34,2015,7,34,Can Baró,53
Horta-Guinardó,30-34,2015,7,35,el Guinardó,301
Horta-Guinardó,30-34,2015,7,36,la Font d'en Fargues,36
Horta-Guinardó,30-34,2015,7,37,el Carmel,181
Horta-Guinardó,30-34,2015,7,38,la Teixonera,68
Horta-Guinardó,30-34,2015,7,39,Sant Genís dels Agudells,47
Horta-Guinardó,30-34,2015,7,40,Montbau,17
Horta-Guinardó,30-34,2015,7,41,la Vall d'Hebron,22
Horta-Guinardó,30-34,2015,7,42,la Clota,6
Horta-Guinardó,30-34,2015,7,43,Horta,122
Nou Barris,30-34,2015,8,44,Vilapicina i la Torre Llobeta,135
Nou Barris,30-34,2015,8,45,Porta,134
Nou Barris,30-34,2015,8,46,el Turó de la Peira,99
Nou Barris,30-34,2015,8,47,Can Peguera,3
Nou Barris,30-34,2015,8,48,la Guineueta,54
Nou Barris,30-34,2015,8,49,Canyelles,15
Nou Barris,30-34,2015,8,50,les Roquetes,126
Nou Barris,30-34,2015,8,51,Verdun,70
Nou Barris,30-34,2015,8,52,la Prosperitat,142
Nou Barris,30-34,2015,8,53,la Trinitat Nova,48
Nou Barris,30-34,2015,8,54,Torre Baró,11
Nou Barris,30-34,2015,8,55,Ciutat Meridiana,81
Nou Barris,30-34,2015,8,56,Vallbona,5
Sant Andreu,30-34,2015,9,57,la Trinitat Vella,107
Sant Andreu,30-34,2015,9,58,Baró de Viver,15
Sant Andreu,30-34,2015,9,59,el Bon Pastor,70
Sant Andreu,30-34,2015,9,60,Sant Andreu,270
Sant Andreu,30-34,2015,9,61,la Sagrera,182
Sant Andreu,30-34,2015,9,62,el Congrés i els Indians,88
Sant Andreu,30-34,2015,9,63,Navas,126
Sant Martí,30-34,2015,10,64,el Camp de l'Arpa del Clot,347
Sant Martí,30-34,2015,10,65,el Clot,226
Sant Martí,30-34,2015,10,66,el Parc i la Llacuna del Poblenou,147
Sant Martí,30-34,2015,10,67,la Vila Olímpica del Poblenou,71
Sant Martí,30-34,2015,10,68,el Poblenou,310
Sant Martí,30-34,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,98
Sant Martí,30-34,2015,10,70,el Besòs i el Maresme,213
Sant Martí,30-34,2015,10,71,Provençals del Poblenou,142
Sant Martí,30-34,2015,10,72,Sant Martí de Provençals,129
Sant Martí,30-34,2015,10,73,la Verneda i la Pau,142
Ciutat Vella,35-39,2015,1,1,el Raval,593
Ciutat Vella,35-39,2015,1,2,el Barri Gòtic,227
Ciutat Vella,35-39,2015,1,3,la Barceloneta,160
Ciutat Vella,35-39,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",300
Eixample,35-39,2015,2,5,el Fort Pienc,219
Eixample,35-39,2015,2,6,la Sagrada Família,380
Eixample,35-39,2015,2,7,la Dreta de l'Eixample,316
Eixample,35-39,2015,2,8,l'Antiga Esquerra de l'Eixample,277
Eixample,35-39,2015,2,9,la Nova Esquerra de l'Eixample,381
Eixample,35-39,2015,2,10,Sant Antoni,290
Sants-Montjuïc,35-39,2015,3,11,el Poble Sec,388
Sants-Montjuïc,35-39,2015,3,12,la Marina del Prat Vermell,6
Sants-Montjuïc,35-39,2015,3,13,la Marina de Port,171
Sants-Montjuïc,35-39,2015,3,14,la Font de la Guatlla,83
Sants-Montjuïc,35-39,2015,3,15,Hostafrancs,133
Sants-Montjuïc,35-39,2015,3,16,la Bordeta,129
Sants-Montjuïc,35-39,2015,3,17,Sants - Badal,172
Sants-Montjuïc,35-39,2015,3,18,Sants,307
Les Corts,35-39,2015,4,19,les Corts,263
Les Corts,35-39,2015,4,20,la Maternitat i Sant Ramon,142
Les Corts,35-39,2015,4,21,Pedralbes,72
Sarrià-Sant Gervasi,35-39,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",27
Sarrià-Sant Gervasi,35-39,2015,5,23,Sarrià,117
Sarrià-Sant Gervasi,35-39,2015,5,24,les Tres Torres,74
Sarrià-Sant Gervasi,35-39,2015,5,25,Sant Gervasi - la Bonanova,117
Sarrià-Sant Gervasi,35-39,2015,5,26,Sant Gervasi - Galvany,218
Sarrià-Sant Gervasi,35-39,2015,5,27,el Putxet i el Farró,165
Gràcia,35-39,2015,6,28,Vallcarca i els Penitents,81
Gràcia,35-39,2015,6,29,el Coll,41
Gràcia,35-39,2015,6,30,la Salut,62
Gràcia,35-39,2015,6,31,la Vila de Gràcia,404
Gràcia,35-39,2015,6,32,el Camp d'en Grassot i Gràcia Nova,214
Horta-Guinardó,35-39,2015,7,33,el Baix Guinardó,120
Horta-Guinardó,35-39,2015,7,34,Can Baró,46
Horta-Guinardó,35-39,2015,7,35,el Guinardó,189
Horta-Guinardó,35-39,2015,7,36,la Font d'en Fargues,29
Horta-Guinardó,35-39,2015,7,37,el Carmel,133
Horta-Guinardó,35-39,2015,7,38,la Teixonera,43
Horta-Guinardó,35-39,2015,7,39,Sant Genís dels Agudells,30
Horta-Guinardó,35-39,2015,7,40,Montbau,28
Horta-Guinardó,35-39,2015,7,41,la Vall d'Hebron,18
Horta-Guinardó,35-39,2015,7,42,la Clota,2
Horta-Guinardó,35-39,2015,7,43,Horta,126
Nou Barris,35-39,2015,8,44,Vilapicina i la Torre Llobeta,105
Nou Barris,35-39,2015,8,45,Porta,116
Nou Barris,35-39,2015,8,46,el Turó de la Peira,92
Nou Barris,35-39,2015,8,47,Can Peguera,8
Nou Barris,35-39,2015,8,48,la Guineueta,43
Nou Barris,35-39,2015,8,49,Canyelles,20
Nou Barris,35-39,2015,8,50,les Roquetes,103
Nou Barris,35-39,2015,8,51,Verdun,83
Nou Barris,35-39,2015,8,52,la Prosperitat,128
Nou Barris,35-39,2015,8,53,la Trinitat Nova,46
Nou Barris,35-39,2015,8,54,Torre Baró,15
Nou Barris,35-39,2015,8,55,Ciutat Meridiana,85
Nou Barris,35-39,2015,8,56,Vallbona,9
Sant Andreu,35-39,2015,9,57,la Trinitat Vella,90
Sant Andreu,35-39,2015,9,58,Baró de Viver,12
Sant Andreu,35-39,2015,9,59,el Bon Pastor,63
Sant Andreu,35-39,2015,9,60,Sant Andreu,239
Sant Andreu,35-39,2015,9,61,la Sagrera,149
Sant Andreu,35-39,2015,9,62,el Congrés i els Indians,61
Sant Andreu,35-39,2015,9,63,Navas,96
Sant Martí,35-39,2015,10,64,el Camp de l'Arpa del Clot,218
Sant Martí,35-39,2015,10,65,el Clot,157
Sant Martí,35-39,2015,10,66,el Parc i la Llacuna del Poblenou,105
Sant Martí,35-39,2015,10,67,la Vila Olímpica del Poblenou,66
Sant Martí,35-39,2015,10,68,el Poblenou,228
Sant Martí,35-39,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,99
Sant Martí,35-39,2015,10,70,el Besòs i el Maresme,224
Sant Martí,35-39,2015,10,71,Provençals del Poblenou,120
Sant Martí,35-39,2015,10,72,Sant Martí de Provençals,98
Sant Martí,35-39,2015,10,73,la Verneda i la Pau,118
Ciutat Vella,40-44,2015,1,1,el Raval,396
Ciutat Vella,40-44,2015,1,2,el Barri Gòtic,147
Ciutat Vella,40-44,2015,1,3,la Barceloneta,115
Ciutat Vella,40-44,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",158
Eixample,40-44,2015,2,5,el Fort Pienc,166
Eixample,40-44,2015,2,6,la Sagrada Família,220
Eixample,40-44,2015,2,7,la Dreta de l'Eixample,191
Eixample,40-44,2015,2,8,l'Antiga Esquerra de l'Eixample,200
Eixample,40-44,2015,2,9,la Nova Esquerra de l'Eixample,224
Eixample,40-44,2015,2,10,Sant Antoni,175
Sants-Montjuïc,40-44,2015,3,11,el Poble Sec,207
Sants-Montjuïc,40-44,2015,3,12,la Marina del Prat Vermell,1
Sants-Montjuïc,40-44,2015,3,13,la Marina de Port,121
Sants-Montjuïc,40-44,2015,3,14,la Font de la Guatlla,46
Sants-Montjuïc,40-44,2015,3,15,Hostafrancs,90
Sants-Montjuïc,40-44,2015,3,16,la Bordeta,61
Sants-Montjuïc,40-44,2015,3,17,Sants - Badal,99
Sants-Montjuïc,40-44,2015,3,18,Sants,190
Les Corts,40-44,2015,4,19,les Corts,163
Les Corts,40-44,2015,4,20,la Maternitat i Sant Ramon,110
Les Corts,40-44,2015,4,21,Pedralbes,78
Sarrià-Sant Gervasi,40-44,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",23
Sarrià-Sant Gervasi,40-44,2015,5,23,Sarrià,132
Sarrià-Sant Gervasi,40-44,2015,5,24,les Tres Torres,57
Sarrià-Sant Gervasi,40-44,2015,5,25,Sant Gervasi - la Bonanova,105
Sarrià-Sant Gervasi,40-44,2015,5,26,Sant Gervasi - Galvany,180
Sarrià-Sant Gervasi,40-44,2015,5,27,el Putxet i el Farró,92
Gràcia,40-44,2015,6,28,Vallcarca i els Penitents,52
Gràcia,40-44,2015,6,29,el Coll,26
Gràcia,40-44,2015,6,30,la Salut,32
Gràcia,40-44,2015,6,31,la Vila de Gràcia,234
Gràcia,40-44,2015,6,32,el Camp d'en Grassot i Gràcia Nova,102
Horta-Guinardó,40-44,2015,7,33,el Baix Guinardó,85
Horta-Guinardó,40-44,2015,7,34,Can Baró,25
Horta-Guinardó,40-44,2015,7,35,el Guinardó,137
Horta-Guinardó,40-44,2015,7,36,la Font d'en Fargues,26
Horta-Guinardó,40-44,2015,7,37,el Carmel,87
Horta-Guinardó,40-44,2015,7,38,la Teixonera,29
Horta-Guinardó,40-44,2015,7,39,Sant Genís dels Agudells,13
Horta-Guinardó,40-44,2015,7,40,Montbau,16
Horta-Guinardó,40-44,2015,7,41,la Vall d'Hebron,20
Horta-Guinardó,40-44,2015,7,42,la Clota,4
Horta-Guinardó,40-44,2015,7,43,Horta,76
Nou Barris,40-44,2015,8,44,Vilapicina i la Torre Llobeta,98
Nou Barris,40-44,2015,8,45,Porta,120
Nou Barris,40-44,2015,8,46,el Turó de la Peira,70
Nou Barris,40-44,2015,8,47,Can Peguera,7
Nou Barris,40-44,2015,8,48,la Guineueta,54
Nou Barris,40-44,2015,8,49,Canyelles,20
Nou Barris,40-44,2015,8,50,les Roquetes,60
Nou Barris,40-44,2015,8,51,Verdun,45
Nou Barris,40-44,2015,8,52,la Prosperitat,76
Nou Barris,40-44,2015,8,53,la Trinitat Nova,37
Nou Barris,40-44,2015,8,54,Torre Baró,10
Nou Barris,40-44,2015,8,55,Ciutat Meridiana,42
Nou Barris,40-44,2015,8,56,Vallbona,4
Sant Andreu,40-44,2015,9,57,la Trinitat Vella,62
Sant Andreu,40-44,2015,9,58,Baró de Viver,10
Sant Andreu,40-44,2015,9,59,el Bon Pastor,67
Sant Andreu,40-44,2015,9,60,Sant Andreu,166
Sant Andreu,40-44,2015,9,61,la Sagrera,97
Sant Andreu,40-44,2015,9,62,el Congrés i els Indians,46
Sant Andreu,40-44,2015,9,63,Navas,78
Sant Martí,40-44,2015,10,64,el Camp de l'Arpa del Clot,154
Sant Martí,40-44,2015,10,65,el Clot,95
Sant Martí,40-44,2015,10,66,el Parc i la Llacuna del Poblenou,68
Sant Martí,40-44,2015,10,67,la Vila Olímpica del Poblenou,53
Sant Martí,40-44,2015,10,68,el Poblenou,156
Sant Martí,40-44,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,78
Sant Martí,40-44,2015,10,70,el Besòs i el Maresme,138
Sant Martí,40-44,2015,10,71,Provençals del Poblenou,94
Sant Martí,40-44,2015,10,72,Sant Martí de Provençals,77
Sant Martí,40-44,2015,10,73,la Verneda i la Pau,101
Ciutat Vella,45-49,2015,1,1,el Raval,280
Ciutat Vella,45-49,2015,1,2,el Barri Gòtic,96
Ciutat Vella,45-49,2015,1,3,la Barceloneta,66
Ciutat Vella,45-49,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",105
Eixample,45-49,2015,2,5,el Fort Pienc,94
Eixample,45-49,2015,2,6,la Sagrada Família,141
Eixample,45-49,2015,2,7,la Dreta de l'Eixample,139
Eixample,45-49,2015,2,8,l'Antiga Esquerra de l'Eixample,140
Eixample,45-49,2015,2,9,la Nova Esquerra de l'Eixample,161
Eixample,45-49,2015,2,10,Sant Antoni,91
Sants-Montjuïc,45-49,2015,3,11,el Poble Sec,144
Sants-Montjuïc,45-49,2015,3,12,la Marina del Prat Vermell,3
Sants-Montjuïc,45-49,2015,3,13,la Marina de Port,73
Sants-Montjuïc,45-49,2015,3,14,la Font de la Guatlla,27
Sants-Montjuïc,45-49,2015,3,15,Hostafrancs,62
Sants-Montjuïc,45-49,2015,3,16,la Bordeta,46
Sants-Montjuïc,45-49,2015,3,17,Sants - Badal,80
Sants-Montjuïc,45-49,2015,3,18,Sants,156
Les Corts,45-49,2015,4,19,les Corts,114
Les Corts,45-49,2015,4,20,la Maternitat i Sant Ramon,55
Les Corts,45-49,2015,4,21,Pedralbes,52
Sarrià-Sant Gervasi,45-49,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",28
Sarrià-Sant Gervasi,45-49,2015,5,23,Sarrià,95
Sarrià-Sant Gervasi,45-49,2015,5,24,les Tres Torres,65
Sarrià-Sant Gervasi,45-49,2015,5,25,Sant Gervasi - la Bonanova,74
Sarrià-Sant Gervasi,45-49,2015,5,26,Sant Gervasi - Galvany,164
Sarrià-Sant Gervasi,45-49,2015,5,27,el Putxet i el Farró,72
Gràcia,45-49,2015,6,28,Vallcarca i els Penitents,31
Gràcia,45-49,2015,6,29,el Coll,17
Gràcia,45-49,2015,6,30,la Salut,32
Gràcia,45-49,2015,6,31,la Vila de Gràcia,141
Gràcia,45-49,2015,6,32,el Camp d'en Grassot i Gràcia Nova,55
Horta-Guinardó,45-49,2015,7,33,el Baix Guinardó,62
Horta-Guinardó,45-49,2015,7,34,Can Baró,22
Horta-Guinardó,45-49,2015,7,35,el Guinardó,92
Horta-Guinardó,45-49,2015,7,36,la Font d'en Fargues,13
Horta-Guinardó,45-49,2015,7,37,el Carmel,63
Horta-Guinardó,45-49,2015,7,38,la Teixonera,22
Horta-Guinardó,45-49,2015,7,39,Sant Genís dels Agudells,19
Horta-Guinardó,45-49,2015,7,40,Montbau,17
Horta-Guinardó,45-49,2015,7,41,la Vall d'Hebron,13
Horta-Guinardó,45-49,2015,7,42,la Clota,2
Horta-Guinardó,45-49,2015,7,43,Horta,69
Nou Barris,45-49,2015,8,44,Vilapicina i la Torre Llobeta,66
Nou Barris,45-49,2015,8,45,Porta,70
Nou Barris,45-49,2015,8,46,el Turó de la Peira,53
Nou Barris,45-49,2015,8,47,Can Peguera,5
Nou Barris,45-49,2015,8,48,la Guineueta,24
Nou Barris,45-49,2015,8,49,Canyelles,11
Nou Barris,45-49,2015,8,50,les Roquetes,45
Nou Barris,45-49,2015,8,51,Verdun,27
Nou Barris,45-49,2015,8,52,la Prosperitat,75
Nou Barris,45-49,2015,8,53,la Trinitat Nova,19
Nou Barris,45-49,2015,8,54,Torre Baró,6
Nou Barris,45-49,2015,8,55,Ciutat Meridiana,41
Nou Barris,45-49,2015,8,56,Vallbona,4
Sant Andreu,45-49,2015,9,57,la Trinitat Vella,35
Sant Andreu,45-49,2015,9,58,Baró de Viver,3
Sant Andreu,45-49,2015,9,59,el Bon Pastor,37
Sant Andreu,45-49,2015,9,60,Sant Andreu,117
Sant Andreu,45-49,2015,9,61,la Sagrera,71
Sant Andreu,45-49,2015,9,62,el Congrés i els Indians,42
Sant Andreu,45-49,2015,9,63,Navas,60
Sant Martí,45-49,2015,10,64,el Camp de l'Arpa del Clot,98
Sant Martí,45-49,2015,10,65,el Clot,81
Sant Martí,45-49,2015,10,66,el Parc i la Llacuna del Poblenou,38
Sant Martí,45-49,2015,10,67,la Vila Olímpica del Poblenou,37
Sant Martí,45-49,2015,10,68,el Poblenou,89
Sant Martí,45-49,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,36
Sant Martí,45-49,2015,10,70,el Besòs i el Maresme,103
Sant Martí,45-49,2015,10,71,Provençals del Poblenou,52
Sant Martí,45-49,2015,10,72,Sant Martí de Provençals,53
Sant Martí,45-49,2015,10,73,la Verneda i la Pau,63
Ciutat Vella,50-54,2015,1,1,el Raval,162
Ciutat Vella,50-54,2015,1,2,el Barri Gòtic,60
Ciutat Vella,50-54,2015,1,3,la Barceloneta,38
Ciutat Vella,50-54,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",71
Eixample,50-54,2015,2,5,el Fort Pienc,71
Eixample,50-54,2015,2,6,la Sagrada Família,118
Eixample,50-54,2015,2,7,la Dreta de l'Eixample,114
Eixample,50-54,2015,2,8,l'Antiga Esquerra de l'Eixample,116
Eixample,50-54,2015,2,9,la Nova Esquerra de l'Eixample,128
Eixample,50-54,2015,2,10,Sant Antoni,76
Sants-Montjuïc,50-54,2015,3,11,el Poble Sec,91
Sants-Montjuïc,50-54,2015,3,12,la Marina del Prat Vermell,4
Sants-Montjuïc,50-54,2015,3,13,la Marina de Port,60
Sants-Montjuïc,50-54,2015,3,14,la Font de la Guatlla,31
Sants-Montjuïc,50-54,2015,3,15,Hostafrancs,35
Sants-Montjuïc,50-54,2015,3,16,la Bordeta,38
Sants-Montjuïc,50-54,2015,3,17,Sants - Badal,70
Sants-Montjuïc,50-54,2015,3,18,Sants,87
Les Corts,50-54,2015,4,19,les Corts,89
Les Corts,50-54,2015,4,20,la Maternitat i Sant Ramon,52
Les Corts,50-54,2015,4,21,Pedralbes,53
Sarrià-Sant Gervasi,50-54,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",10
Sarrià-Sant Gervasi,50-54,2015,5,23,Sarrià,57
Sarrià-Sant Gervasi,50-54,2015,5,24,les Tres Torres,37
Sarrià-Sant Gervasi,50-54,2015,5,25,Sant Gervasi - la Bonanova,64
Sarrià-Sant Gervasi,50-54,2015,5,26,Sant Gervasi - Galvany,111
Sarrià-Sant Gervasi,50-54,2015,5,27,el Putxet i el Farró,71
Gràcia,50-54,2015,6,28,Vallcarca i els Penitents,24
Gràcia,50-54,2015,6,29,el Coll,12
Gràcia,50-54,2015,6,30,la Salut,15
Gràcia,50-54,2015,6,31,la Vila de Gràcia,104
Gràcia,50-54,2015,6,32,el Camp d'en Grassot i Gràcia Nova,59
Horta-Guinardó,50-54,2015,7,33,el Baix Guinardó,53
Horta-Guinardó,50-54,2015,7,34,Can Baró,19
Horta-Guinardó,50-54,2015,7,35,el Guinardó,63
Horta-Guinardó,50-54,2015,7,36,la Font d'en Fargues,7
Horta-Guinardó,50-54,2015,7,37,el Carmel,64
Horta-Guinardó,50-54,2015,7,38,la Teixonera,21
Horta-Guinardó,50-54,2015,7,39,Sant Genís dels Agudells,12
Horta-Guinardó,50-54,2015,7,40,Montbau,11
Horta-Guinardó,50-54,2015,7,41,la Vall d'Hebron,12
Horta-Guinardó,50-54,2015,7,42,la Clota,2
Horta-Guinardó,50-54,2015,7,43,Horta,42
Nou Barris,50-54,2015,8,44,Vilapicina i la Torre Llobeta,51
Nou Barris,50-54,2015,8,45,Porta,51
Nou Barris,50-54,2015,8,46,el Turó de la Peira,36
Nou Barris,50-54,2015,8,47,Can Peguera,1
Nou Barris,50-54,2015,8,48,la Guineueta,18
Nou Barris,50-54,2015,8,49,Canyelles,6
Nou Barris,50-54,2015,8,50,les Roquetes,34
Nou Barris,50-54,2015,8,51,Verdun,30
Nou Barris,50-54,2015,8,52,la Prosperitat,55
Nou Barris,50-54,2015,8,53,la Trinitat Nova,13
Nou Barris,50-54,2015,8,54,Torre Baró,6
Nou Barris,50-54,2015,8,55,Ciutat Meridiana,27
Nou Barris,50-54,2015,8,56,Vallbona,2
Sant Andreu,50-54,2015,9,57,la Trinitat Vella,28
Sant Andreu,50-54,2015,9,58,Baró de Viver,5
Sant Andreu,50-54,2015,9,59,el Bon Pastor,35
Sant Andreu,50-54,2015,9,60,Sant Andreu,76
Sant Andreu,50-54,2015,9,61,la Sagrera,52
Sant Andreu,50-54,2015,9,62,el Congrés i els Indians,22
Sant Andreu,50-54,2015,9,63,Navas,45
Sant Martí,50-54,2015,10,64,el Camp de l'Arpa del Clot,76
Sant Martí,50-54,2015,10,65,el Clot,51
Sant Martí,50-54,2015,10,66,el Parc i la Llacuna del Poblenou,30
Sant Martí,50-54,2015,10,67,la Vila Olímpica del Poblenou,24
Sant Martí,50-54,2015,10,68,el Poblenou,51
Sant Martí,50-54,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,23
Sant Martí,50-54,2015,10,70,el Besòs i el Maresme,55
Sant Martí,50-54,2015,10,71,Provençals del Poblenou,31
Sant Martí,50-54,2015,10,72,Sant Martí de Provençals,58
Sant Martí,50-54,2015,10,73,la Verneda i la Pau,55
Ciutat Vella,55-59,2015,1,1,el Raval,114
Ciutat Vella,55-59,2015,1,2,el Barri Gòtic,50
Ciutat Vella,55-59,2015,1,3,la Barceloneta,23
Ciutat Vella,55-59,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",50
Eixample,55-59,2015,2,5,el Fort Pienc,53
Eixample,55-59,2015,2,6,la Sagrada Família,81
Eixample,55-59,2015,2,7,la Dreta de l'Eixample,71
Eixample,55-59,2015,2,8,l'Antiga Esquerra de l'Eixample,71
Eixample,55-59,2015,2,9,la Nova Esquerra de l'Eixample,105
Eixample,55-59,2015,2,10,Sant Antoni,70
Sants-Montjuïc,55-59,2015,3,11,el Poble Sec,70
Sants-Montjuïc,55-59,2015,3,12,la Marina del Prat Vermell,2
Sants-Montjuïc,55-59,2015,3,13,la Marina de Port,35
Sants-Montjuïc,55-59,2015,3,14,la Font de la Guatlla,17
Sants-Montjuïc,55-59,2015,3,15,Hostafrancs,25
Sants-Montjuïc,55-59,2015,3,16,la Bordeta,26
Sants-Montjuïc,55-59,2015,3,17,Sants - Badal,41
Sants-Montjuïc,55-59,2015,3,18,Sants,61
Les Corts,55-59,2015,4,19,les Corts,60
Les Corts,55-59,2015,4,20,la Maternitat i Sant Ramon,36
Les Corts,55-59,2015,4,21,Pedralbes,21
Sarrià-Sant Gervasi,55-59,2015,5,22,"Vallvidrera, el Tibidabo i les Planes",7
Sarrià-Sant Gervasi,55-59,2015,5,23,Sarrià,38
Sarrià-Sant Gervasi,55-59,2015,5,24,les Tres Torres,17
Sarrià-Sant Gervasi,55-59,2015,5,25,Sant Gervasi - la Bonanova,42
Sarrià-Sant Gervasi,55-59,2015,5,26,Sant Gervasi - Galvany,81
Sarrià-Sant Gervasi,55-59,2015,5,27,el Putxet i el Farró,43
Gràcia,55-59,2015,6,28,Vallcarca i els Penitents,22
Gràcia,55-59,2015,6,29,el Coll,11
Gràcia,55-59,2015,6,30,la Salut,19
Gràcia,55-59,2015,6,31,la Vila de Gràcia,73
Gràcia,55-59,2015,6,32,el Camp d'en Grassot i Gràcia Nova,46
Horta-Guinardó,55-59,2015,7,33,el Baix Guinardó,40
Horta-Guinardó,55-59,2015,7,34,Can Baró,22
Horta-Guinardó,55-59,2015,7,35,el Guinardó,61
Horta-Guinardó,55-59,2015,7,36,la Font d'en Fargues,4
Horta-Guinardó,55-59,2015,7,37,el Carmel,37
Horta-Guinardó,55-59,2015,7,38,la Teixonera,10
Horta-Guinardó,55-59,2015,7,39,Sant Genís dels Agudells,8
Horta-Guinardó,55-59,2015,7,40,Montbau,12
Horta-Guinardó,55-59,2015,7,41,la Vall d'Hebron,4
Horta-Guinardó,55-59,2015,7,42,la Clota,1
Horta-Guinardó,55-59,2015,7,43,Horta,44
Nou Barris,55-59,2015,8,44,Vilapicina i la Torre Llobeta,49
Nou Barris,55-59,2015,8,45,Porta,34
Nou Barris,55-59,2015,8,46,el Turó de la Peira,22
Nou Barris,55-59,2015,8,47,Can Peguera,4
Nou Barris,55-59,2015,8,48,la Guineueta,19
Nou Barris,55-59,2015,8,49,Canyelles,5
Nou Barris,55-59,2015,8,50,les Roquetes,21
Nou Barris,55-59,2015,8,51,Verdun,19
Nou Barris,55-59,2015,8,52,la Prosperitat,37
Nou Barris,55-59,2015,8,53,la Trinitat Nova,16
Nou Barris,55-59,2015,8,54,Torre Baró,6
Nou Barris,55-59,2015,8,55,Ciutat Meridiana,16
Nou Barris,55-59,2015,8,56,Vallbona,1
Sant Andreu,55-59,2015,9,57,la Trinitat Vella,19
Sant Andreu,55-59,2015,9,58,Baró de Viver,7
Sant Andreu,55-59,2015,9,59,el Bon Pastor,17
Sant Andreu,55-59,2015,9,60,Sant Andreu,64
Sant Andreu,55-59,2015,9,61,la Sagrera,34
Sant Andreu,55-59,2015,9,62,el Congrés i els Indians,14
Sant Andreu,55-59,2015,9,63,Navas,25
Sant Martí,55-59,2015,10,64,el Camp de l'Arpa del Clot,51
Sant Martí,55-59,2015,10,65,el Clot,36
Sant Martí,55-59,2015,10,66,el Parc i la Llacuna del Poblenou,22
Sant Martí,55-59,2015,10,67,la Vila Olímpica del Poblenou,16
Sant Martí,55-59,2015,10,68,el Poblenou,48
Sant Martí,55-59,2015,10,69,Diagonal Mar i el Front Marítim del Poblenou,15
Sant Martí,55-59,2015,10,70,el Besòs i el Maresme,52
Sant Martí,55-59,2015,10,71,Provençals del Poblenou,29
Sant Martí,55-59,2015,10,72,Sant Martí de Provençals,36
Sant Martí,55-59,2015,10,73,la Verneda i la Pau,41
Ciutat Vella,60-64,2015,1,1,el Raval,81
Ciutat Vella,60-64,2015,1,2,el Barri Gòtic,33
Ciutat Vella,60-64,2015,1,3,la Barceloneta,12
Ciutat Vella,60-64,2015,1,4,"Sant Pere, Santa Caterina i la Ribera",30
Eixample,60-64,2015,2,5,el Fort Pienc,23
Eixample,60-64,2015,2,6,la Sagrada Família,49
Eixample,60-64,2015,2,7,la Dreta de l'Eixample,79
Eixample,60-64,2015,2,8,l'Antiga Esquerra de l'Eixample,54
